检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2604|02:19:44.000,20260205,02:19:44.000,,AG,AG2604,19184000,38368,38368,19184000,visible_execution_drop,22596.5,7.412999999999999,5,"AG2606,AG2605,AG2608,AG2610,AG2603",20,416,290.0,22501.0,22540.927272727273,95.5,42.263182351249085,55.57272727272721,24.593511062654485,,,62.734399999999994,55.99206419686352,85.45238095237983,110.0,37192530.0,110.0,91694.99999999988,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|10:04:26.000,20260205,10:04:26.000,,AG,AG2605,47066000,47275,47275,47066000,visible_execution_drop,22181.25,4.4478,4,"AG2604,AG2606,AG2610,AG2603",20,360,290.0,22104.0,22141.558139534885,77.25,34.82671174978867,39.69186046511459,17.894329880017846,,,56.303999999999995,49.374628282830194,77.25,43.0,14281305.0,43.0,25601.24999999891,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|23:59:24.000,20260205,23:59:24.000,,AG,AG2606,10764000,21523,21523,10764000,visible_execution_drop,22399.0,6.6716999999999995,5,"AG2604,AG2605,AG2608,AG2610,AG2603",20,480,290.0,22350.0,22371.35,49.0,21.875976606098487,27.650000000001455,12.34430108487051,,,44.5128,40.0028121211708,38.91666666666606,40.0,13422810.0,40.0,16590.000000000873,trade_recovered_3s,0.5,,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|00:46:48.000,20260205,00:46:48.000,,AG,AG2606,13608000,27207,27207,13608000,visible_execution_drop,21980.0,7.78365,5,"AG2604,AG2605,AG2608,AG2610,AG2603",20,229,290.0,21916.0,21944.392857142855,64.0,29.117379435850776,35.607142857144936,16.19979201871926,,,62.303999999999995,51.236239999992094,51.86458333333394,28.0,9216645.0,28.0,14955.000000000871,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|01:43:45.500,20260205,01:43:45.500,01:43:46.500,AG,AG2606,17023500,34041,34041,17025500,visible_execution_drop,21953.75,6.30105,4,"AG2604,AG2605,AG2608,AG2610",20,405,290.0,21902.0,21913.071428571428,51.75,23.572282639640154,40.67857142857247,18.529213199828032,21918.666666666668,35.08333333333212,45.4432,39.5128,32.375,14.0,4601745.0,115.0,8542.500000000218,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|10:44:10.000,20260205,10:44:10.000,,AG,AG2606,49450000,50290,50290,49450000,visible_execution_drop,20242.5,0.7413,5,"AG2604,AG2605,AG2608,AG2610,AG2603",20,256,290.0,20100.0,20167.52380952381,142.5,70.39644312708411,74.97619047619082,37.038997394684856,,,89.744,75.18035376100119,121.91176470588108,105.0,31763850.0,105.0,118087.50000000055,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|10:46:35.000,20260205,10:46:35.000,10:46:36.000,AG,AG2606,49595000,50580,50580,49595000,interval_execution_drop,19214.5,9.6369,3,"AG2604,AG2608,AG2603",20,131,290.0,19119.0,19104.732142857145,95.5,49.70204793255094,109.76785714285506,57.1276156771475,19106.786324786324,107.71367521367574,113.1776,82.22095999999351,109.76785714285506,56.0,16047975.0,56.0,92204.99999999824,trade_recovered_3s,,2.0,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2608|21:36:08.500,20260205,21:36:08.500,21:36:09.500,AG,AG2608,2168500,4336,4336,2168500,"visible_execution_drop,interval_execution_drop",23113.0,0.7413,3,"AG2604,AG2605,AG2603",20,279,290.0,23055.0,23055.0,58.0,25.09410288582183,58.0,25.09410288582183,23047.0625,65.9375,57.303999999999995,51.3736,37.83333333333394,4.0,1383300.0,4.0,3480.0,trade_recovered_3s,1.5,2.5,1.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2608|09:56:49.500,20260205,09:56:49.500,,AG,AG2608,46609500,46297,46297,46609500,visible_execution_drop,21908.5,0.7413,5,"AG2604,AG2606,AG2605,AG2610,AG2603",20,243,290.0,21868.0,21897.28,40.5,18.485975762831774,11.219999999997526,5.121299952072267,,,39.5128,41.15626666668226,40.5,25.0,8211480.0,25.0,4207.499999999072,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2608|09:59:06.000,20260205,09:59:06.000,,AG,AG2608,46746000,46568,46568,46746000,visible_execution_drop,21798.0,6.6716999999999995,5,"AG2604,AG2606,AG2605,AG2610,AG2603",20,285,290.0,21750.0,21790.466666666667,48.0,22.02036884117809,7.533333333332848,3.455974554240228,,,45.4432,37.426720000015806,48.0,15.0,4902855.0,15.0,1694.9999999998909,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2608|10:33:19.000,20260205,10:33:19.000,,AG,AG2608,48799000,48875,48875,48799000,visible_execution_drop,20671.5,2.2239,5,"AG2604,AG2606,AG2605,AG2610,AG2603",20,124,188.5,20579.0,20624.275862068967,92.5,44.747599351764514,47.2241379310326,22.845046528327696,,,67.592,63.830280000004315,92.5,58.0,17943120.0,58.0,41084.99999999836,trade_recovered_3s,0.5,,0.5,
